"Date"	"Gas"	"Transport"	"Electricity"
2016-01-31	245.730794	115.385675050681	90.2809008422935
2016-02-01	247.42284	132.272541166327	97.2547740219505
2016-02-02	259.871578	132.272541166327	97.8595065046926
2016-02-03	255.584995	132.272541166327	98.4908291016776
2016-02-04	236.009148	132.272541166327	93.3918260061698
2016-02-05	212.627296	132.272541166327	88.3401387361443
2016-02-06	215.937717	132.272541166327	86.2353570219206
2016-02-07	232.431356	132.272541166327	84.0227831456054
2016-02-08	239.075041	132.272541166327	99.5282838453213
2016-02-09	243.672246	132.272541166327	94.792814936291
2016-02-10	251.475678	132.272541166327	93.8603802939295
2016-02-11	258.838863	132.272541166327	90.9277090187717
2016-02-12	264.013704	132.272541166327	89.8348393721304
2016-02-13	267.806351	132.272541166327	87.4270514062187
2016-02-14	266.844835	132.272541166327	86.0895425522305
2016-02-15	269.300576	132.272541166327	95.3984611266211
2016-02-16	270.198826	132.272541166327	87.5142177028033
2016-02-17	266.925349	132.272541166327	97.9125151276813
2016-02-18	266.064317	132.272541166327	92.2034167278769
2016-02-19	248.219374	132.272541166327	88.3298082520676
2016-02-20	232.501434	132.272541166327	81.7706128302561
2016-02-21	230.123288	132.272541166327	82.5094128428877
2016-02-22	244.651095	132.272541166327	87.0524636171508
2016-02-23	264.84928	132.272541166327	90.3457982608557
2016-02-24	272.980631	132.272541166327	92.0977363776761
2016-02-25	272.724091	132.272541166327	94.7355805800576
2016-02-26	263.395673	132.272541166327	95.5101535501487
2016-02-27	250.880781	132.272541166327	89.3697167405086
2016-02-28	244.990306	132.272541166327	86.2635526793335
2016-02-29	253.793664	132.272541166327	86.2203275053117
2016-03-01	219.998543	123.135306184284	88.8745029134909
2016-03-02	240.713872	123.135306184284	94.133263265378
2016-03-03	242.898823	123.135306184284	93.2428710560179
2016-03-04	242.977709	123.135306184284	87.4877355686759
2016-03-05	230.633602	123.135306184284	84.3098246017656
2016-03-06	243.367022	123.135306184284	83.6688153784005
2016-03-07	246.451641	123.135306184284	92.4908298159401
2016-03-08	242.581246	123.135306184284	85.2543598403032
2016-03-09	237.238652	123.135306184284	94.6636675917045
2016-03-10	239.453587	123.135306184284	89.3765363903078
2016-03-11	233.283332	123.135306184284	82.4806528965586
2016-03-12	201.759141	123.135306184284	72.3241384274398
2016-03-13	190.8461	123.135306184284	75.8058084220242
2016-03-14	196.078419	123.135306184284	85.0406233363101
2016-03-15	224.706579	123.135306184284	86.1317329177638
2016-03-16	227.091502	123.135306184284	89.959129957375
2016-03-17	222.91239	123.135306184284	88.0242276354584
2016-03-18	229.109483	123.135306184284	87.5465450377878
2016-03-19	203.710924	123.135306184284	80.7322575650838
2016-03-20	190.496788	123.135306184284	74.2374713825273
2016-03-21	204.65349	123.135306184284	80.5464513784691
2016-03-22	192.154507	123.135306184284	81.9040335985321
2016-03-23	217.397084	123.135306184284	83.4344962849675
2016-03-24	205.382293	123.135306184284	81.4113509086099
2016-03-25	181.664579	123.135306184284	72.3312768864588
2016-03-26	175.572478	123.135306184284	73.7970091360859
2016-03-27	176.057957	123.135306184284	68.479940998732
2016-03-28	183.031877	123.135306184284	81.7327999083198
2016-03-29	210.738723	123.135306184284	84.6880226258773
2016-03-30	208.258357	123.135306184284	84.7599698833853
2016-03-31	199.199872	123.135306184284	82.0920039896717
2016-04-01	203.058204	131.520139468832	79.3464730451811
2016-04-02	160.898962	131.520139468832	77.9176457218966
2016-04-03	165.599603	131.520139468832	73.6129450927996
2016-04-04	200.918352	131.520139468832	81.5298010550501
2016-04-05	183.160312	131.520139468832	80.2992330799751
2016-04-06	182.436988	131.520139468832	84.2477624896941
2016-04-07	188.197806	131.520139468832	82.4127123379593
2016-04-08	180.783665	131.520139468832	78.6623542037822
2016-04-09	164.272824	131.520139468832	71.6221319032725
2016-04-10	166.21003	131.520139468832	75.6540553648205
2016-04-11	189.861185	131.520139468832	77.1759221908592
2016-04-12	211.915091	131.520139468832	74.4984001139895
2016-04-13	212.232565	131.520139468832	76.8339523313244
2016-04-14	196.45992	131.520139468832	81.2432957576415
2016-04-15	214.611858	131.520139468832	80.8547330779748
2016-04-16	205.577426	131.520139468832	76.1745315716439
2016-04-17	200.25843	131.520139468832	66.9999511871198
2016-04-18	185.803313	131.520139468832	71.5463667497172
2016-04-19	173.396058	131.520139468832	77.3773764934593
2016-04-20	156.542393	131.520139468832	81.4702143172363
2016-04-21	151.723269	131.520139468832	79.6258695239055
2016-04-22	169.063311	131.520139468832	79.708430792397
2016-04-23	170.966811	131.520139468832	72.3129555571318
2016-04-24	170.143476	131.520139468832	70.0796404686498
2016-04-25	190.755542	131.520139468832	78.4251148748436
2016-04-26	211.021238	131.520139468832	83.7268351459136
2016-04-27	199.820194	131.520139468832	82.6433345176475
2016-04-28	219.654848	131.520139468832	86.1571717231602
2016-04-29	218.167508	131.520139468832	84.9937475228647
2016-04-30	176.660333	131.520139468832	73.9511318591107
2016-05-01	159.583534	124.187898851842	67.1847717094962
2016-05-02	156.388285	124.187898851842	70.781571000077
2016-05-03	156.503181	124.187898851842	73.5458726172277
2016-05-04	156.36361	124.187898851842	72.660869395421
2016-05-05	133.127472	124.187898851842	71.4874169777734
2016-05-06	121.309153	124.187898851842	74.9085349199349
2016-05-07	127.747991	124.187898851842	64.957821056318
2016-05-08	112.91427	124.187898851842	68.1471489457037
