GeographyCode,DateCode,Measurement,Units,Energy Type,Energy Consuming Sector,Value
S12000005,2018,Count,GWh,All,Industrial & Commercial,1079.269
S12000005,2018,Count,GWh,All,Transport,280.115
S12000005,2018,Count,GWh,Electricity,Domestic,83.569
S12000005,2018,Count,GWh,Electricity,Industrial & Commercial,216.443
S12000005,2018,Count,GWh,Electricity,All,300.012
S12000005,2018,Count,GWh,Gas,Commercial,410.86
S12000005,2018,Count,GWh,Gas,Domestic,301.272
S12000005,2018,Count,GWh,Gas,Industrial,422.534
S12000005,2018,Count,GWh,Gas,All,1134.666
S12000005,2018,Count,GWh,Manufactured Fuels,Domestic,2.323
S12000005,2018,Count,GWh,Manufactured Fuels,Industrial,0.94
S12000005,2018,Count,GWh,Manufactured Fuels,All,3.263
S12000005,2018,Count,GWh,Petroleum Products,Agriculture,10.236
S12000005,2018,Count,GWh,Petroleum Products,Commercial,0.333
S12000005,2018,Count,GWh,Petroleum Products,Domestic,9.353
S12000005,2018,Count,GWh,Petroleum Products,Industrial,17.822
S12000005,2018,Count,GWh,Petroleum Products,Public Sector,0.029
S12000005,2018,Count,GWh,Petroleum Products,Rail,46.189
S12000005,2018,Count,GWh,Petroleum Products,Road Transport,225.88
S12000005,2018,Count,GWh,Petroleum Products,All,309.841
S12000005,2019,Count,GWh,All,All,1745.817
S12000005,2019,Count,GWh,Bioenergy & Wastes,Domestic,15.156
S12000005,2019,Count,GWh,Bioenergy & Wastes,Road Transport,10.369
S12000005,2019,Count,GWh,Bioenergy & Wastes,All,25.531
S12000005,2019,Count,GWh,Bioenergy & Wastes,Commercial,0.002
S12000005,2019,Count,GWh,Bioenergy & Wastes,Industrial,0.003
S12000005,2019,Count,GWh,Coal,Agriculture,0
S12000005,2019,Count,GWh,Coal,Commercial,0.034
S12000005,2019,Count,GWh,Coal,Domestic,2.616
S12000005,2019,Count,GWh,Coal,Industrial,0.001
S12000005,2019,Count,GWh,Coal,Public Sector,0.025
S12000005,2019,Count,GWh,Coal,Rail,0
S12000005,2019,Count,GWh,Coal,All,2.677
S12000005,2019,Count,GWh,All,Domestic,418.045
S12000005,2019,Count,GWh,All,Industrial & Commercial,1053.126
S12000005,2019,Count,GWh,All,Transport,274.647
S12000005,2019,Count,GWh,Electricity,Domestic,82.844
S12000005,2019,Count,GWh,Electricity,Industrial & Commercial,215.921
S12000005,2019,Count,GWh,Electricity,All,298.765
S12000005,2019,Count,GWh,Gas,Commercial,399.893
S12000005,2019,Count,GWh,Gas,Domestic,305.739
S12000005,2019,Count,GWh,Gas,Industrial,409.337
S12000005,2019,Count,GWh,Gas,All,1114.97
S12000005,2019,Count,GWh,Manufactured Fuels,Domestic,2.232
S12000005,2019,Count,GWh,Manufactured Fuels,Industrial,0.91
S12000005,2019,Count,GWh,Manufactured Fuels,All,3.142
S12000005,2019,Count,GWh,Petroleum Products,Agriculture,10.279
S12000005,2019,Count,GWh,Petroleum Products,Commercial,0.311
S12000005,2019,Count,GWh,Petroleum Products,Domestic,9.458
S12000005,2019,Count,GWh,Petroleum Products,Industrial,16.381
S12000005,2019,Count,GWh,Petroleum Products,Public Sector,0.025
S12000005,2019,Count,GWh,Petroleum Products,Rail,41.375
S12000005,2019,Count,GWh,Petroleum Products,Road Transport,222.903
S12000005,2019,Count,GWh,Petroleum Products,All,300.733
S12000006,2005,Count,GWh,All,All,5746.186
S12000006,2005,Count,GWh,Bioenergy & Wastes,Domestic,26.595
S12000006,2005,Count,GWh,Bioenergy & Wastes,Road Transport,3.122
S12000006,2005,Count,GWh,Bioenergy & Wastes,All,113.811
S12000006,2005,Count,GWh,Bioenergy & Wastes,Commercial,16.891
S12000006,2005,Count,GWh,Bioenergy & Wastes,Industrial,67.203
S12000006,2005,Count,GWh,Coal,Agriculture,1.077
S12000006,2005,Count,GWh,Coal,Commercial,0.47
S12000006,2005,Count,GWh,Coal,Domestic,41.086
S12000006,2005,Count,GWh,Coal,Industrial,15.771
S12000006,2005,Count,GWh,Coal,Public Sector,11.62
S12000006,2005,Count,GWh,Coal,Rail,0
S12000006,2005,Count,GWh,Coal,All,70.025
S12000006,2005,Count,GWh,All,Domestic,1611.243
S12000006,2005,Count,GWh,All,Industrial & Commercial,2169.373
S12000006,2005,Count,GWh,All,Transport,1965.57
S12000006,2005,Count,GWh,Electricity,Domestic,403.875
S12000006,2005,Count,GWh,Electricity,Industrial & Commercial,578.151
S12000006,2005,Count,GWh,Electricity,All,982.026
S12000006,2005,Count,GWh,Gas,Commercial,285.797
S12000006,2005,Count,GWh,Gas,Domestic,765.51
S12000006,2005,Count,GWh,Gas,Industrial,302.902
S12000006,2005,Count,GWh,Gas,All,1354.209
S12000006,2005,Count,GWh,Manufactured Fuels,Domestic,25.594
S12000006,2005,Count,GWh,Manufactured Fuels,Industrial,17.832
S12000006,2005,Count,GWh,Manufactured Fuels,All,43.425
S12000006,2005,Count,GWh,Petroleum Products,Agriculture,501.602
S12000006,2005,Count,GWh,Petroleum Products,Commercial,9.143
S12000006,2005,Count,GWh,Petroleum Products,Domestic,348.584
S12000006,2005,Count,GWh,Petroleum Products,Industrial,346.492
S12000006,2005,Count,GWh,Petroleum Products,Public Sector,14.423
S12000006,2005,Count,GWh,Petroleum Products,Rail,47.257
S12000006,2005,Count,GWh,Petroleum Products,Road Transport,1915.191
S12000006,2005,Count,GWh,Petroleum Products,All,3182.691
S12000006,2006,Count,GWh,All,All,5534.638
S12000006,2006,Count,GWh,Bioenergy & Wastes,Domestic,27.777
S12000006,2006,Count,GWh,Bioenergy & Wastes,Road Transport,10.206
S12000006,2006,Count,GWh,Bioenergy & Wastes,All,92.363
S12000006,2006,Count,GWh,Bioenergy & Wastes,Commercial,10.923
S12000006,2006,Count,GWh,Bioenergy & Wastes,Industrial,43.458
S12000006,2006,Count,GWh,Coal,Agriculture,0.6
S12000006,2006,Count,GWh,Coal,Commercial,0.656
S12000006,2006,Count,GWh,Coal,Domestic,37.004
S12000006,2006,Count,GWh,Coal,Industrial,17.378
S12000006,2006,Count,GWh,Coal,Public Sector,10.459
S12000006,2006,Count,GWh,Coal,Rail,0
S12000006,2006,Count,GWh,Coal,All,66.095
S12000006,2006,Count,GWh,All,Domestic,1570.093
S12000006,2006,Count,GWh,All,Industrial & Commercial,1973.747
S12000006,2006,Count,GWh,All,Transport,1990.798
S12000006,2006,Count,GWh,Electricity,Domestic,389.047
S12000006,2006,Count,GWh,Electricity,Industrial & Commercial,505.835
S12000006,2006,Count,GWh,Electricity,All,894.882
S12000006,2006,Count,GWh,Gas,Commercial,278.587
S12000006,2006,Count,GWh,Gas,Domestic,719.339
S12000006,2006,Count,GWh,Gas,Industrial,295.261
S12000006,2006,Count,GWh,Gas,All,1293.186
S12000006,2006,Count,GWh,Manufactured Fuels,Domestic,24.514
S12000006,2006,Count,GWh,Manufactured Fuels,Industrial,18.571
S12000006,2006,Count,GWh,Manufactured Fuels,All,43.085
S12000006,2006,Count,GWh,Petroleum Products,Agriculture,477.464
S12000006,2006,Count,GWh,Petroleum Products,Commercial,7.021
S12000006,2006,Count,GWh,Petroleum Products,Domestic,372.413
S12000006,2006,Count,GWh,Petroleum Products,Industrial,298.638
S12000006,2006,Count,GWh,Petroleum Products,Public Sector,8.899
S12000006,2006,Count,GWh,Petroleum Products,Rail,46.107
S12000006,2006,Count,GWh,Petroleum Products,Road Transport,1934.486
S12000006,2006,Count,GWh,Petroleum Products,All,3145.027
S12000006,2007,Count,GWh,All,All,5595.859
S12000006,2007,Count,GWh,Bioenergy & Wastes,Domestic,28.162
S12000006,2007,Count,GWh,Bioenergy & Wastes,Road Transport,20.889
S12000006,2007,Count,GWh,Bioenergy & Wastes,All,83.163
S12000006,2007,Count,GWh,Bioenergy & Wastes,Commercial,6.852
S12000006,2007,Count,GWh,Bioenergy & Wastes,Industrial,27.26
S12000006,2007,Count,GWh,Coal,Agriculture,0.48
S12000006,2007,Count,GWh,Coal,Commercial,0.476
S12000006,2007,Count,GWh,Coal,Domestic,42.398
S12000006,2007,Count,GWh,Coal,Industrial,11.463
S12000006,2007,Count,GWh,Coal,Public Sector,11.838
S12000006,2007,Count,GWh,Coal,Rail,0
S12000006,2007,Count,GWh,Coal,All,66.655
S12000006,2007,Count,GWh,All,Domestic,1527
S12000006,2007,Count,GWh,All,Industrial & Commercial,1976.122
S12000006,2007,Count,GWh,All,Transport,2092.737
S12000006,2007,Count,GWh,Electricity,Domestic,388.965
S12000006,2007,Count,GWh,Electricity,Industrial & Commercial,580.581
S12000006,2007,Count,GWh,Electricity,All,969.547
S12000006,2007,Count,GWh,Gas,Commercial,268.272
S12000006,2007,Count,GWh,Gas,Domestic,726.503
S12000006,2007,Count,GWh,Gas,Industrial,284.328
S12000006,2007,Count,GWh,Gas,All,1279.102
S12000006,2007,Count,GWh,Manufactured Fuels,Domestic,22.281
S12000006,2007,Count,GWh,Manufactured Fuels,Industrial,13.521
S12000006,2007,Count,GWh,Manufactured Fuels,All,35.802
S12000006,2007,Count,GWh,Petroleum Products,Agriculture,453.332
S12000006,2007,Count,GWh,Petroleum Products,Commercial,6.606
S12000006,2007,Count,GWh,Petroleum Products,Domestic,318.691
S12000006,2007,Count,GWh,Petroleum Products,Industrial,301.901
S12000006,2007,Count,GWh,Petroleum Products,Public Sector,9.214
S12000006,2007,Count,GWh,Petroleum Products,Rail,49.093
S12000006,2007,Count,GWh,Petroleum Products,Road Transport,2022.755
S12000006,2007,Count,GWh,Petroleum Products,All,3161.591
S12000006,2008,Count,GWh,All,All,5493.045
S12000006,2008,Count,GWh,Bioenergy & Wastes,Domestic,33.421
S12000006,2008,Count,GWh,Bioenergy & Wastes,Road Transport,51.06
S12000006,2008,Count,GWh,Bioenergy & Wastes,All,137.27
S12000006,2008,Count,GWh,Bioenergy & Wastes,Commercial,10.603
S12000006,2008,Count,GWh,Bioenergy & Wastes,Industrial,42.186
S12000006,2008,Count,GWh,Coal,Agriculture,0.6
S12000006,2008,Count,GWh,Coal,Commercial,0.841
S12000006,2008,Count,GWh,Coal,Domestic,44.859
S12000006,2008,Count,GWh,Coal,Industrial,18.572
S12000006,2008,Count,GWh,Coal,Public Sector,10.768
S12000006,2008,Count,GWh,Coal,Rail,0
S12000006,2008,Count,GWh,Coal,All,75.64
S12000006,2008,Count,GWh,All,Domestic,1533.965
S12000006,2008,Count,GWh,All,Industrial & Commercial,1890.759
S12000006,2008,Count,GWh,All,Transport,2068.321
S12000006,2008,Count,GWh,Electricity,Domestic,379.382
S12000006,2008,Count,GWh,Electricity,Industrial & Commercial,493.193
S12000006,2008,Count,GWh,Electricity,All,872.576
S12000006,2008,Count,GWh,Gas,Commercial,281.845
S12000006,2008,Count,GWh,Gas,Domestic,708.755
S12000006,2008,Count,GWh,Gas,Industrial,298.713
S12000006,2008,Count,GWh,Gas,All,1289.313
S12000006,2008,Count,GWh,Manufactured Fuels,Domestic,26.568
S12000006,2008,Count,GWh,Manufactured Fuels,Industrial,35.031
S12000006,2008,Count,GWh,Manufactured Fuels,All,61.599
S12000006,2008,Count,GWh,Petroleum Products,Agriculture,442.853
S12000006,2008,Count,GWh,Petroleum Products,Commercial,6.149
S12000006,2008,Count,GWh,Petroleum Products,Domestic,340.979
S12000006,2008,Count,GWh,Petroleum Products,Industrial,243.314
S12000006,2008,Count,GWh,Petroleum Products,Public Sector,6.092
S12000006,2008,Count,GWh,Petroleum Products,Rail,47.326
S12000006,2008,Count,GWh,Petroleum Products,Road Transport,1969.935
S12000006,2008,Count,GWh,Petroleum Products,All,3056.647
S12000006,2009,Count,GWh,All,All,5232.788
S12000006,2009,Count,GWh,Bioenergy & Wastes,Domestic,36.409
S12000006,2009,Count,GWh,Bioenergy & Wastes,Road Transport,59.819
S12000006,2009,Count,GWh,Bioenergy & Wastes,All,144.731
S12000006,2009,Count,GWh,Bioenergy & Wastes,Commercial,9.742
S12000006,2009,Count,GWh,Bioenergy & Wastes,Industrial,38.76
S12000006,2009,Count,GWh,Coal,Agriculture,0
S12000006,2009,Count,GWh,Coal,Commercial,2.773
S12000006,2009,Count,GWh,Coal,Domestic,44.912
S12000006,2009,Count,GWh,Coal,Industrial,26.156
S12000006,2009,Count,GWh,Coal,Public Sector,11.265
S12000006,2009,Count,GWh,Coal,Rail,0
S12000006,2009,Count,GWh,Coal,All,85.106
S12000006,2009,Count,GWh,All,Domestic,1486.738
S12000006,2009,Count,GWh,All,Industrial & Commercial,1749.629
S12000006,2009,Count,GWh,All,Transport,1996.421
S12000006,2009,Count,GWh,Electricity,Domestic,373.511
S12000006,2009,Count,GWh,Electricity,Industrial & Commercial,534.169
S12000006,2009,Count,GWh,Electricity,All,907.692
S12000006,2009,Count,GWh,Gas,Commercial,200.814
S12000006,2009,Count,GWh,Gas,Domestic,679.3
S12000006,2009,Count,GWh,Gas,Industrial,212.833
S12000006,2009,Count,GWh,Gas,All,1092.947
S12000006,2009,Count,GWh,Manufactured Fuels,Domestic,21.458
S12000006,2009,Count,GWh,Manufactured Fuels,Industrial,28.201
S12000006,2009,Count,GWh,Manufactured Fuels,All,49.66
S12000006,2009,Count,GWh,Petroleum Products,Agriculture,450.363
S12000006,2009,Count,GWh,Petroleum Products,Commercial,4.274
S12000006,2009,Count,GWh,Petroleum Products,Domestic,331.147
S12000006,2009,Count,GWh,Petroleum Products,Industrial,227.256
S12000006,2009,Count,GWh,Petroleum Products,Public Sector,3.011
S12000006,2009,Count,GWh,Petroleum Products,Rail,46.505
S12000006,2009,Count,GWh,Petroleum Products,Road Transport,1890.097
S12000006,2009,Count,GWh,Petroleum Products,All,2952.653
S12000006,2010,Count,GWh,All,All,5488.138
S12000006,2010,Count,GWh,Bioenergy & Wastes,Domestic,46.942
S12000006,2010,Count,GWh,Bioenergy & Wastes,Road Transport,64.593
S12000006,2010,Count,GWh,Bioenergy & Wastes,All,161.125
S12000006,2010,Count,GWh,Bioenergy & Wastes,Commercial,9.961
S12000006,2010,Count,GWh,Bioenergy & Wastes,Industrial,39.629
S12000006,2010,Count,GWh,Coal,Agriculture,0.184
S12000006,2010,Count,GWh,Coal,Commercial,0.538
S12000006,2010,Count,GWh,Coal,Domestic,46.884
S12000006,2010,Count,GWh,Coal,Industrial,40.331
S12000006,2010,Count,GWh,Coal,Public Sector,11.536
S12000006,2010,Count,GWh,Coal,Rail,0
S12000006,2010,Count,GWh,Coal,All,99.473
S12000006,2010,Count,GWh,All,Domestic,1542.61
S12000006,2010,Count,GWh,All,Industrial & Commercial,1966.477
S12000006,2010,Count,GWh,All,Transport,1979.051
S12000006,2010,Count,GWh,Electricity,Domestic,370.725
S12000006,2010,Count,GWh,Electricity,Industrial & Commercial,570.784
S12000006,2010,Count,GWh,Electricity,All,941.51
S12000006,2010,Count,GWh,Gas,Commercial,261.285
S12000006,2010,Count,GWh,Gas,Domestic,676.681
S12000006,2010,Count,GWh,Gas,Industrial,276.923
S12000006,2010,Count,GWh,Gas,All,1214.888
S12000006,2010,Count,GWh,Manufactured Fuels,Domestic,24.208
S12000006,2010,Count,GWh,Manufactured Fuels,Industrial,25.86
S12000006,2010,Count,GWh,Manufactured Fuels,All,50.068
S12000006,2010,Count,GWh,Petroleum Products,Agriculture,453.983
S12000006,2010,Count,GWh,Petroleum Products,Commercial,4.734
S12000006,2010,Count,GWh,Petroleum Products,Domestic,377.17
S12000006,2010,Count,GWh,Petroleum Products,Industrial,268.795
S12000006,2010,Count,GWh,Petroleum Products,Public Sector,1.934
S12000006,2010,Count,GWh,Petroleum Products,Rail,46.893
S12000006,2010,Count,GWh,Petroleum Products,Road Transport,1867.565
S12000006,2010,Count,GWh,Petroleum Products,All,3021.073
S12000006,2011,Count,GWh,All,All,5285.351
S12000006,2011,Count,GWh,Bioenergy & Wastes,Domestic,40.782
S12000006,2011,Count,GWh,Bioenergy & Wastes,Road Transport,58.838
S12000006,2011,Count,GWh,Bioenergy & Wastes,All,166.8
S12000006,2011,Count,GWh,Bioenergy & Wastes,Commercial,11.757
S12000006,2011,Count,GWh,Bioenergy & Wastes,Industrial,55.423
S12000006,2011,Count,GWh,Coal,Agriculture,0.189
S12000006,2011,Count,GWh,Coal,Commercial,0.845
S12000006,2011,Count,GWh,Coal,Domestic,46.309
S12000006,2011,Count,GWh,Coal,Industrial,34.073
S12000006,2011,Count,GWh,Coal,Public Sector,11.704
S12000006,2011,Count,GWh,Coal,Rail,0
S12000006,2011,Count,GWh,Coal,All,93.12
S12000006,2011,Count,GWh,All,Domestic,1383.603
S12000006,2011,Count,GWh,All,Industrial & Commercial,1942.802
S12000006,2011,Count,GWh,All,Transport,1958.946
S12000006,2011,Count,GWh,Electricity,Domestic,357.791
S12000006,2011,Count,GWh,Electricity,Industrial & Commercial,547.469
S12000006,2011,Count,GWh,Electricity,All,905.26
S12000006,2011,Count,GWh,Gas,Commercial,267.645
S12000006,2011,Count,GWh,Gas,Domestic,628.838
S12000006,2011,Count,GWh,Gas,Industrial,323.836
S12000006,2011,Count,GWh,Gas,All,1220.319
S12000006,2011,Count,GWh,Manufactured Fuels,Domestic,21.556
S12000006,2011,Count,GWh,Manufactured Fuels,Industrial,25.965
S12000006,2011,Count,GWh,Manufactured Fuels,All,47.52
S12000006,2011,Count,GWh,Petroleum Products,Agriculture,460.474
S12000006,2011,Count,GWh,Petroleum Products,Commercial,4.689
S12000006,2011,Count,GWh,Petroleum Products,Domestic,288.328
S12000006,2011,Count,GWh,Petroleum Products,Industrial,193.652
S12000006,2011,Count,GWh,Petroleum Products,Public Sector,5.08
S12000006,2011,Count,GWh,Petroleum Products,Rail,43.115
S12000006,2011,Count,GWh,Petroleum Products,Road Transport,1856.993
S12000006,2011,Count,GWh,Petroleum Products,All,2852.332
S12000006,2012,Count,GWh,All,All,5173.926
S12000006,2012,Count,GWh,Bioenergy & Wastes,Domestic,51.864
S12000006,2012,Count,GWh,Bioenergy & Wastes,Road Transport,45.869
S12000006,2012,Count,GWh,Bioenergy & Wastes,All,144.578
S12000006,2012,Count,GWh,Bioenergy & Wastes,Commercial,9.132
S12000006,2012,Count,GWh,Bioenergy & Wastes,Industrial,37.713
S12000006,2012,Count,GWh,Coal,Agriculture,0.197
S12000006,2012,Count,GWh,Coal,Commercial,0.665
S12000006,2012,Count,GWh,Coal,Domestic,44.231
S12000006,2012,Count,GWh,Coal,Industrial,39.333
S12000006,2012,Count,GWh,Coal,Public Sector,10.464
S12000006,2012,Count,GWh,Coal,Rail,0
S12000006,2012,Count,GWh,Coal,All,94.89
S12000006,2012,Count,GWh,All,Domestic,1390.68
S12000006,2012,Count,GWh,All,Industrial & Commercial,1855.918
S12000006,2012,Count,GWh,All,Transport,1927.328
S12000006,2012,Count,GWh,Electricity,Domestic,358.909
S12000006,2012,Count,GWh,Electricity,Industrial & Commercial,538.972
S12000006,2012,Count,GWh,Electricity,All,897.881
S12000006,2012,Count,GWh,Gas,Commercial,264.455
S12000006,2012,Count,GWh,Gas,Domestic,627.282
S12000006,2012,Count,GWh,Gas,Industrial,269.006
S12000006,2012,Count,GWh,Gas,All,1160.743
S12000006,2012,Count,GWh,Manufactured Fuels,Domestic,21.199
S12000006,2012,Count,GWh,Manufactured Fuels,Industrial,28.832
S12000006,2012,Count,GWh,Manufactured Fuels,All,50.031
S12000006,2012,Count,GWh,Petroleum Products,Agriculture,474.146
S12000006,2012,Count,GWh,Petroleum Products,Commercial,3.881
S12000006,2012,Count,GWh,Petroleum Products,Domestic,287.194
S12000006,2012,Count,GWh,Petroleum Products,Industrial,177.113
S12000006,2012,Count,GWh,Petroleum Products,Public Sector,2.01
S12000006,2012,Count,GWh,Petroleum Products,Rail,45.635
S12000006,2012,Count,GWh,Petroleum Products,Road Transport,1835.824
S12000006,2012,Count,GWh,Petroleum Products,All,2825.803
S12000006,2013,Count,GWh,All,All,5161.292
S12000006,2013,Count,GWh,Bioenergy & Wastes,Domestic,61.057
S12000006,2013,Count,GWh,Bioenergy & Wastes,Road Transport,53.608
S12000006,2013,Count,GWh,Bioenergy & Wastes,All,120.212
S12000006,2013,Count,GWh,Bioenergy & Wastes,Commercial,1.307
S12000006,2013,Count,GWh,Bioenergy & Wastes,Industrial,4.24
S12000006,2013,Count,GWh,Coal,Agriculture,0
S12000006,2013,Count,GWh,Coal,Commercial,0.742
S12000006,2013,Count,GWh,Coal,Domestic,42.408
S12000006,2013,Count,GWh,Coal,Industrial,59.171
S12000006,2013,Count,GWh,Coal,Public Sector,11.43
S12000006,2013,Count,GWh,Coal,Rail,0
S12000006,2013,Count,GWh,Coal,All,113.751
S12000006,2013,Count,GWh,All,Domestic,1378.527
S12000006,2013,Count,GWh,All,Industrial & Commercial,1837.19
S12000006,2013,Count,GWh,All,Transport,1945.574
S12000006,2013,Count,GWh,Electricity,Domestic,344.462
S12000006,2013,Count,GWh,Electricity,Industrial & Commercial,537.929
S12000006,2013,Count,GWh,Electricity,All,882.39
S12000006,2013,Count,GWh,Gas,Commercial,282.715
S12000006,2013,Count,GWh,Gas,Domestic,610.913
S12000006,2013,Count,GWh,Gas,Industrial,285.434
S12000006,2013,Count,GWh,Gas,All,1179.062
S12000006,2013,Count,GWh,Manufactured Fuels,Domestic,24.015
S12000006,2013,Count,GWh,Manufactured Fuels,Industrial,30.044
S12000006,2013,Count,GWh,Manufactured Fuels,All,54.059
S12000006,2013,Count,GWh,Petroleum Products,Agriculture,468.515
S12000006,2013,Count,GWh,Petroleum Products,Commercial,4.21
S12000006,2013,Count,GWh,Petroleum Products,Domestic,295.673
S12000006,2013,Count,GWh,Petroleum Products,Industrial,150.692
S12000006,2013,Count,GWh,Petroleum Products,Public Sector,0.763
S12000006,2013,Count,GWh,Petroleum Products,Rail,46.263
S12000006,2013,Count,GWh,Petroleum Products,Road Transport,1845.704
S12000006,2013,Count,GWh,Petroleum Products,All,2811.818
S12000006,2014,Count,GWh,All,All,5187.848
S12000006,2014,Count,GWh,Bioenergy & Wastes,Domestic,57.997
S12000006,2014,Count,GWh,Bioenergy & Wastes,Road Transport,62.084
S12000006,2014,Count,GWh,Bioenergy & Wastes,All,143.034
S12000006,2014,Count,GWh,Bioenergy & Wastes,Commercial,5.008
S12000006,2014,Count,GWh,Bioenergy & Wastes,Industrial,17.946
S12000006,2014,Count,GWh,Coal,Agriculture,0
S12000006,2014,Count,GWh,Coal,Commercial,0.666
S12000006,2014,Count,GWh,Coal,Domestic,36.222
S12000006,2014,Count,GWh,Coal,Industrial,61.205
S12000006,2014,Count,GWh,Coal,Public Sector,11.895
S12000006,2014,Count,GWh,Coal,Rail,0
S12000006,2014,Count,GWh,Coal,All,109.988
S12000006,2014,Count,GWh,All,Domestic,1328.841
S12000006,2014,Count,GWh,All,Industrial & Commercial,1875.386
S12000006,2014,Count,GWh,All,Transport,1983.621
S12000006,2014,Count,GWh,Electricity,Domestic,351.84
S12000006,2014,Count,GWh,Electricity,Industrial & Commercial,531.506
S12000006,2014,Count,GWh,Electricity,All,883.345
S12000006,2014,Count,GWh,Gas,Commercial,253.477
S12000006,2014,Count,GWh,Gas,Domestic,602.08
