"Date","Gas","Transport","Electricity","RollingGas","RollingTransport","RollingElectricity"
2013-01-01,220.187865,140.811707721353,81.6554979023763,NA,NA,NA
2013-01-02,206.5032,140.811707721353,82.4316465049248,NA,NA,NA
2013-01-03,199.869327,140.811707721353,88.5694702421063,NA,NA,NA
2013-01-04,193.421846,140.811707721353,86.0435414596875,NA,NA,NA
2013-01-05,186.814916,140.811707721353,80.1455630613423,NA,NA,NA
2013-01-06,198.25247,140.811707721353,79.6408129198314,NA,NA,NA
2013-01-07,199.706934,140.811707721353,91.5746621577823,NA,NA,NA
2013-01-08,202.451129,140.811707721353,88.8091560447297,NA,NA,NA
2013-01-09,237.035803,140.811707721353,89.6111437314986,NA,NA,NA
2013-01-10,289.925809,140.811707721353,95.7931627292183,NA,NA,NA
2013-01-11,285.527663,140.811707721353,95.8284759239537,NA,NA,NA
2013-01-12,286.856846,140.811707721353,93.4432354937695,NA,NA,NA
2013-01-13,301.77202,140.811707721353,91.644505504469,NA,NA,NA
2013-01-14,311.297181,140.811707721353,101.127289152251,NA,NA,NA
2013-01-15,332.868037,140.811707721353,105.002988950249,NA,NA,NA
2013-01-16,334.114795,140.811707721353,104.966313420691,NA,NA,NA
2013-01-17,313.487047,140.811707721353,104.695082323295,NA,NA,NA
2013-01-18,287.251126,140.811707721353,104.782343797323,NA,NA,NA
2013-01-19,270.862339,140.811707721353,96.3897550705934,NA,NA,NA
2013-01-20,272.285353,140.811707721353,95.0802396467821,NA,NA,NA
2013-01-21,298.156041,140.811707721353,101.112066004614,NA,NA,NA
2013-01-22,336.555307,140.811707721353,107.170079718654,NA,NA,NA
2013-01-23,336.682893,140.811707721353,106.519723442849,NA,NA,NA
2013-01-24,326.834738,140.811707721353,104.183277405849,NA,NA,NA
2013-01-25,306.783056,140.811707721353,107.119799808744,NA,NA,NA
2013-01-26,240.721455,140.811707721353,94.7754927926234,NA,NA,NA
2013-01-27,244.318302,140.811707721353,93.8524280615265,NA,NA,NA
2013-01-28,257.499584,140.811707721353,103.29390842687,NA,NA,NA
2013-01-29,236.99989,140.811707721353,101.425004159534,NA,NA,NA
2013-01-30,244.041402,140.811707721353,101.424002335209,NA,NA,NA
2013-01-31,250.217033,140.811707721353,104.977092936495,NA,NA,NA
2013-02-01,247.174668,160.488777936683,98.5188070961198,NA,NA,NA
2013-02-02,249.415275,160.488777936683,91.3491412817461,NA,NA,NA
2013-02-03,234.23156,160.488777936683,87.1506832728854,NA,NA,NA
2013-02-04,270.250171,160.488777936683,103.284426451392,NA,NA,NA
2013-02-05,275.936804,160.488777936683,106.093697464134,NA,NA,NA
2013-02-06,273.461691,160.488777936683,104.39730437492,NA,NA,NA
2013-02-07,313.460385,160.488777936683,103.251660119435,NA,NA,NA
2013-02-08,303.977871,160.488777936683,97.5163847533013,NA,NA,NA
2013-02-09,286.438054,160.488777936683,88.8699891021648,NA,NA,NA
2013-02-10,286.016415,160.488777936683,89.1972983300732,NA,NA,NA
2013-02-11,317.280605,160.488777936683,96.1322999948383,NA,NA,NA
2013-02-12,321.733477,160.488777936683,100.1630736189,NA,NA,NA
2013-02-13,317.530087,160.488777936683,104.542495440046,NA,NA,NA
2013-02-14,276.557824,160.488777936683,96.837005109886,NA,NA,NA
2013-02-15,258.099742,160.488777936683,90.9626445133292,NA,NA,NA
2013-02-16,219.477096,160.488777936683,83.8311742865787,NA,NA,NA
2013-02-17,213.916717,160.488777936683,83.9922593532129,NA,NA,NA
