Generator type,Fuel,Year,Country,value
All generating companies,Gas,2017,UK,136745.82
All generating companies,Nuclear,2017,UK,70336.4263
All generating companies,Renewables,2017,UK,98878.6282
All generating companies,Hydro natural flow,2017,UK,5881.8662
All generating companies,Wind,2017,UK,49641.121400000004
All generating companies,Solar,2017,UK,11457.268
All generating companies,Shoreline wave and tidal,2017,UK,4.1936
All generating companies,Bioenergy,2017,UK,31894.179
All generating companies,Other fuels,2017,UK,5219.4744
All generating companies,Pumped storage,2017,UK,2872.03
All generating companies,Total all generating companies,2017,UK,338197.3283
Major power producers,Coal,2017,Scotland,0
Major power producers,Oil,2017,Scotland,120.4943
Major power producers,Gas,2017,Scotland,2546.7912
Major power producers,Nuclear,2017,Scotland,17826.9301
Major power producers,Hydro natural flow,2017,Scotland,3890.4849
Major power producers,Wind,2017,Scotland,14037.6761
Major power producers,Solar,2017,Scotland,9.6732
Major power producers,Bioenergy,2017,Scotland,880.3429
Major power producers,Other fuels,2017,Scotland,0
Major power producers,Hydro pumped storage,2017,Scotland,573.0836
Major power producers,Total major power producers,2017,Scotland,39885.4764
Other generators,Coal,2017,Scotland,0
Other generators,Oil,2017,Scotland,278.1939
Other generators,Gas,2017,Scotland,1814.2049
Other generators,Hydro natural flow,2017,Scotland,1465.7039
Other generators,Wind,2017,Scotland,3163.4619
Other generators,Solar,2017,Scotland,279.902
Other generators,Shoreline wave and tidal,2017,Scotland,4.1936
Other generators,Bioenergy,2017,Scotland,1569.9444
Other generators,Other fuels,2017,Scotland,380.1722
Other generators,Total other generators,2017,Scotland,8955.7765
All generating companies,Fossil fuels,2017,Scotland,4759.6843
All generating companies,Coal,2017,Scotland,0
All generating companies,Oil,2017,Scotland,398.6882
All generating companies,Gas,2017,Scotland,4360.9961
All generating companies,Nuclear,2017,Scotland,17826.9301
All generating companies,Renewables,2017,Scotland,25301.3827
All generating companies,Hydro natural flow,2017,Scotland,5356.1887
All generating companies,Wind,2017,Scotland,17201.1379
All generating companies,Solar,2017,Scotland,289.5752
All generating companies,Shoreline wave and tidal,2017,Scotland,4.1936
All generating companies,Bioenergy,2017,Scotland,2450.2873
All generating companies,Other fuels,2017,Scotland,380.1722
All generating companies,Pumped storage,2017,Scotland,573.0836
All generating companies,Total all generating companies,2017,Scotland,48841.2529
Major power producers,Coal,2017,Wales,2780.3923
Major power producers,Oil,2017,Wales,54.4659
Major power producers,Gas,2017,Wales,21706.5064
Major power producers,Nuclear,2017,Wales,0
Major power producers,Hydro natural flow,2017,Wales,275.9997
Major power producers,Wind,2017,Wales,3920.195
Major power producers,Solar,2017,Wales,287.1557
Major power producers,Bioenergy,2017,Wales,19.0244
Major power producers,Other fuels,2017,Wales,0
Major power producers,Hydro pumped storage,2017,Wales,2298.9464
Major power producers,Total major power producers,2017,Wales,31342.6859
Other generators,Coal,2017,Wales,0
Other generators,Oil,2017,Wales,17.6548
Other generators,Gas,2017,Wales,774.631
Other generators,Hydro natural flow,2017,Wales,94.9388
Other generators,Wind,2017,Wales,930.5141
Other generators,Solar,2017,Wales,627.2428
Other generators,Shoreline wave and tidal,2017,Wales,0
Other generators,Bioenergy,2017,Wales,919.0198
Other generators,Other fuels,2017,Wales,722.7287
Other generators,Total other generators,2017,Wales,4086.73
All generating companies,Fossil fuels,2017,Wales,25333.6504
All generating companies,Coal,2017,Wales,2780.3923
All generating companies,Oil,2017,Wales,72.1207
All generating companies,Gas,2017,Wales,22481.1375
All generating companies,Nuclear,2017,Wales,0
All generating companies,Renewables,2017,Wales,7074.0904
All generating companies,Hydro natural flow,2017,Wales,370.9386
All generating companies,Wind,2017,Wales,4850.7091
All generating companies,Solar,2017,Wales,914.3985
All generating companies,Shoreline wave and tidal,2017,Wales,0
All generating companies,Bioenergy,2017,Wales,938.0443
All generating companies,Other fuels,2017,Wales,722.7287
All generating companies,Pumped storage,2017,Wales,2298.9464
All generating companies,Total all generating companies,2017,Wales,35429.4159
Major power producers,Coal,2017,Nothern Ireland,1361.2517
Major power producers,Oil,2017,Nothern Ireland,58.7382
Major power producers,Gas,2017,Nothern Ireland,4814.6069
Major power producers,Nuclear,2017,Nothern Ireland,0
Major power producers,Hydro natural flow,2017,Nothern Ireland,0
Major power producers,Wind,2017,Nothern Ireland,879.4694
Major power producers,Solar,2017,Nothern Ireland,68.061
Major power producers,Bioenergy,2017,Nothern Ireland,0
Major power producers,Other fuels,2017,Nothern Ireland,0
Major power producers,Hydro pumped storage,2017,Nothern Ireland,0
Major power producers,Total major power producers,2017,Nothern Ireland,7182.1272
Other generators,Coal,2017,Nothern Ireland,28.331
Other generators,Oil,2017,Nothern Ireland,35.9355
Other generators,Gas,2017,Nothern Ireland,105.0737
Other generators,Hydro natural flow,2017,Nothern Ireland,29.6098
Other generators,Wind,2017,Nothern Ireland,1625.7571
Other generators,Solar,2017,Nothern Ireland,117.3994
Other generators,Shoreline wave and tidal,2017,Nothern Ireland,0
Other generators,Bioenergy,2017,Nothern Ireland,580.3104
Other generators,Other fuels,2017,Nothern Ireland,2.8652
Other generators,Total other generators,2017,Nothern Ireland,2525.282
All generating companies,Fossil fuels,2017,Nothern Ireland,6403.937
All generating companies,Coal,2017,Nothern Ireland,1389.5827
All generating companies,Oil,2017,Nothern Ireland,94.6737
All generating companies,Gas,2017,Nothern Ireland,4919.6806
All generating companies,Nuclear,2017,Nothern Ireland,0
All generating companies,Renewables,2017,Nothern Ireland,3300.607
All generating companies,Hydro natural flow,2017,Nothern Ireland,29.6098
All generating companies,Wind,2017,Nothern Ireland,2505.2265
All generating companies,Solar,2017,Nothern Ireland,185.4603
All generating companies,Shoreline wave and tidal,2017,Nothern Ireland,0
All generating companies,Bioenergy,2017,Nothern Ireland,580.3104
All generating companies,Other fuels,2017,Nothern Ireland,2.8652
All generating companies,Pumped storage,2017,Nothern Ireland,0
All generating companies,Total all generating companies,2017,Nothern Ireland,9707.4092
Major power producers,Coal,2017,England,18339.316
Major power producers,Oil,2017,England,156.2911
Major power producers,Gas,2017,England,95444.5054
Major power producers,Nuclear,2017,England,52509.4961
Major power producers,Hydro natural flow,2017,England,12.074
Major power producers,Wind,2017,England,22117.0924
Major power producers,Solar,2017,England,2612.8934
Major power producers,Bioenergy,2017,England,16866.3226
Major power producers,Other fuels,2017,England,1275.9544
Major power producers,Hydro pumped storage,2017,England,0
Major power producers,Total major power producers,2017,England,209333.9455
Other generators,Coal,2017,England,21.159
Other generators,Oil,2017,England,892.7259
Other generators,Gas,2017,England,9539.5004
Other generators,Hydro natural flow,2017,England,113.0551
Other generators,Wind,2017,England,2966.9555
Other generators,Solar,2017,England,7454.9405
Other generators,Shoreline wave and tidal,2017,England,0
Other generators,Bioenergy,2017,England,11059.2145
Other generators,Other fuels,2017,England,2837.7539
Other generators,Total other generators,2017,England,34885.3048
All generating companies,Fossil fuels,2017,England,124393.4978
All generating companies,Coal,2017,England,18360.475
All generating companies,Oil,2017,England,1049.0169
All generating companies,Gas,2017,England,104984.0058
All generating companies,Nuclear,2017,England,52509.4961
All generating companies,Renewables,2017,England,63202.5481
All generating companies,Hydro natural flow,2017,England,125.1291
All generating companies,Wind,2017,England,25084.0479
All generating companies,Solar,2017,England,10067.8339
All generating companies,Shoreline wave and tidal,2017,England,0
All generating companies,Bioenergy,2017,England,27925.5371
All generating companies,Other fuels,2017,England,4113.7083
All generating companies,Pumped storage,2017,England,0
All generating companies,Total all generating companies,2017,England,244219.2503
Major power producers,Coal,2018,UK,16778.1
Major power producers,Oil,2018,UK,626.63
Major power producers,Gas,2018,UK,119632.33
Major power producers,Nuclear,2018,UK,65063.8489
Major power producers,Hydro natural flow,2018,UK,3800.12
Major power producers,Wind,2018,UK,47923.7848
Major power producers,Solar,2018,UK,3530.09
Major power producers,Bioenergy,2018,UK,19965.41
Major power producers,Other fuels,2018,UK,1130.88
Major power producers,Hydro pumped storage,2018,UK,2498.45
Major power producers,Total major power producers,2018,UK,280949.6438
Other generators,Coal,2018,UK,53.3
Other generators,Oil,2018,UK,965.1538
Other generators,Gas,2018,UK,11857.45
Other generators,Hydro natural flow,2018,UK,1643.14
Other generators,Wind,2018,UK,8983.8252
Other generators,Solar,2018,UK,9138.31
Other generators,Shoreline wave and tidal,2018,UK,9.3
Other generators,Bioenergy,2018,UK,15001.43
Other generators,Other fuels,2018,UK,4121.4862
Other generators,Total other generators,2018,UK,51773.3952
All generating companies,Fossil fuels,2018,UK,149912.9638
All generating companies,Coal,2018,UK,16831.4
All generating companies,Oil,2018,UK,1591.7838
All generating companies,Gas,2018,UK,131489.78
All generating companies,Nuclear,2018,UK,65063.8489
All generating companies,Renewables,2018,UK,109995.41
All generating companies,Hydro natural flow,2018,UK,5443.26
All generating companies,Wind,2018,UK,56907.61
All generating companies,Solar,2018,UK,12668.4
All generating companies,Shoreline wave and tidal,2018,UK,9.3
All generating companies,Bioenergy,2018,UK,34966.84
All generating companies,Other fuels,2018,UK,5252.3662
All generating companies,Pumped storage,2018,UK,2498.45
All generating companies,Total all generating companies,2018,UK,332723.0389
Major power producers,Coal,2018,Scotland,0
Major power producers,Oil,2018,Scotland,121.4169
Major power producers,Gas,2018,Scotland,5234.0256
Major power producers,Nuclear,2018,Scotland,13610.8204
Major power producers,Hydro natural flow,2018,Scotland,3571.9347
Major power producers,Wind,2018,Scotland,15869.6273
Major power producers,Solar,2018,Scotland,18.8276
Major power producers,Bioenergy,2018,Scotland,690.9443
Major power producers,Other fuels,2018,Scotland,0
Major power producers,Hydro pumped storage,2018,Scotland,453.9364
Major power producers,Total major power producers,2018,Scotland,39571.5331
Other generators,Coal,2018,Scotland,0
Other generators,Oil,2018,Scotland,177.8536
Other generators,Gas,2018,Scotland,2006.9011
Other generators,Hydro natural flow,2018,Scotland,1425.3353
Other generators,Wind,2018,Scotland,3241.4727
Other generators,Solar,2018,Scotland,312.9524
Other generators,Shoreline wave and tidal,2018,Scotland,9.3
Other generators,Bioenergy,2018,Scotland,1456.5657
Other generators,Other fuels,2018,Scotland,300.5444
Other generators,Total other generators,2018,Scotland,8930.9253
All generating companies,Fossil fuels,2018,Scotland,7540.1972
All generating companies,Coal,2018,Scotland,0
All generating companies,Oil,2018,Scotland,299.2705
All generating companies,Gas,2018,Scotland,7240.9267
All generating companies,Nuclear,2018,Scotland,13610.8204
All generating companies,Renewables,2018,Scotland,26596.96
All generating companies,Hydro natural flow,2018,Scotland,4997.27
All generating companies,Wind,2018,Scotland,19111.1
All generating companies,Solar,2018,Scotland,331.78
All generating companies,Shoreline wave and tidal,2018,Scotland,9.3
All generating companies,Bioenergy,2018,Scotland,2147.51
All generating companies,Other fuels,2018,Scotland,300.5444
All generating companies,Pumped storage,2018,Scotland,453.9364
All generating companies,Total all generating companies,2018,Scotland,48502.4584
Major power producers,Coal,2018,Wales,472.7064
Major power producers,Oil,2018,Wales,34.2938
Major power producers,Gas,2018,Wales,19724.4333
Major power producers,Nuclear,2018,Wales,0
Major power producers,Hydro natural flow,2018,Wales,207.6518
Major power producers,Wind,2018,Wales,3834.1453
Major power producers,Solar,2018,Wales,367.2797
Major power producers,Bioenergy,2018,Wales,1.068
Major power producers,Other fuels,2018,Wales,0
Major power producers,Hydro pumped storage,2018,Wales,2044.5136
Major power producers,Total major power producers,2018,Wales,26686.0919
Other generators,Coal,2018,Wales,0
Other generators,Oil,2018,Wales,20.3599
Other generators,Gas,2018,Wales,817.5118
Other generators,Hydro natural flow,2018,Wales,81.2582
Other generators,Wind,2018,Wales,972.9047
Other generators,Solar,2018,Wales,671.6903
Other generators,Shoreline wave and tidal,2018,Wales,0
Other generators,Bioenergy,2018,Wales,1137.152
Other generators,Other fuels,2018,Wales,664.6988
Other generators,Total other generators,2018,Wales,4365.5758
All generating companies,Fossil fuels,2018,Wales,21069.3052
All generating companies,Coal,2018,Wales,472.7064
All generating companies,Oil,2018,Wales,54.6537
All generating companies,Gas,2018,Wales,20541.945
All generating companies,Nuclear,2018,Wales,0
All generating companies,Renewables,2018,Wales,7273.15
All generating companies,Hydro natural flow,2018,Wales,288.91
All generating companies,Wind,2018,Wales,4807.05
All generating companies,Solar,2018,Wales,1038.97
All generating companies,Shoreline wave and tidal,2018,Wales,0
All generating companies,Bioenergy,2018,Wales,1138.22
All generating companies,Other fuels,2018,Wales,664.6988
All generating companies,Pumped storage,2018,Wales,2044.5136
All generating companies,Total all generating companies,2018,Wales,31051.6676
Major power producers,Coal,2018,Nothern Ireland,1302.6058
Major power producers,Oil,2018,Nothern Ireland,43.0341
Major power producers,Gas,2018,Nothern Ireland,3868.3315
Major power producers,Nuclear,2018,Nothern Ireland,0
Major power producers,Hydro natural flow,2018,Nothern Ireland,0
Major power producers,Wind,2018,Nothern Ireland,833.8125
Major power producers,Solar,2018,Nothern Ireland,120.1019
Major power producers,Bioenergy,2018,Nothern Ireland,0
Major power producers,Other fuels,2018,Nothern Ireland,0
Major power producers,Hydro pumped storage,2018,Nothern Ireland,0
Major power producers,Total major power producers,2018,Nothern Ireland,6167.8859
Other generators,Coal,2018,Nothern Ireland,31.8859
Other generators,Oil,2018,Nothern Ireland,35.831
Other generators,Gas,2018,Nothern Ireland,116.2223
Other generators,Hydro natural flow,2018,Nothern Ireland,30.2
Other generators,Wind,2018,Nothern Ireland,2099.4175
Other generators,Solar,2018,Nothern Ireland,152.2381
Other generators,Shoreline wave and tidal,2018,Nothern Ireland,0
Other generators,Bioenergy,2018,Nothern Ireland,672.92
Other generators,Other fuels,2018,Nothern Ireland,3.1872
Other generators,Total other generators,2018,Nothern Ireland,3141.902
All generating companies,Fossil fuels,2018,Nothern Ireland,5397.9106
All generating companies,Coal,2018,Nothern Ireland,1334.4917
All generating companies,Oil,2018,Nothern Ireland,78.8651
All generating companies,Gas,2018,Nothern Ireland,3984.5539
All generating companies,Nuclear,2018,Nothern Ireland,0
All generating companies,Renewables,2018,Nothern Ireland,3908.69
All generating companies,Hydro natural flow,2018,Nothern Ireland,30.2
All generating companies,Wind,2018,Nothern Ireland,2933.23
All generating companies,Solar,2018,Nothern Ireland,272.34
All generating companies,Shoreline wave and tidal,2018,Nothern Ireland,0
All generating companies,Bioenergy,2018,Nothern Ireland,672.92
All generating companies,Other fuels,2018,Nothern Ireland,3.1872
All generating companies,Pumped storage,2018,Nothern Ireland,0
All generating companies,Total all generating companies,2018,Nothern Ireland,9309.7878
Major power producers,Coal,2018,England,15002.7877
Major power producers,Oil,2018,England,427.8852
Major power producers,Gas,2018,England,90805.5397
Major power producers,Nuclear,2018,England,51453.0285
Major power producers,Hydro natural flow,2018,England,20.5335
Major power producers,Wind,2018,England,27386.1997
Major power producers,Solar,2018,England,3023.8808
Major power producers,Bioenergy,2018,England,19273.3977
Major power producers,Other fuels,2018,England,1130.88
Major power producers,Hydro pumped storage,2018,England,0
Major power producers,Total major power producers,2018,England,208524.1329
Other generators,Coal,2018,England,21.4141
Other generators,Oil,2018,England,731.1092
Other generators,Gas,2018,England,8916.8148
Other generators,Hydro natural flow,2018,England,106.3465
Other generators,Wind,2018,England,2670.0303
Other generators,Solar,2018,England,8001.4292
Other generators,Shoreline wave and tidal,2018,England,0
Other generators,Bioenergy,2018,England,11734.7923
Other generators,Other fuels,2018,England,3153.0558
Other generators,Total other generators,2018,England,35334.9921
All generating companies,Fossil fuels,2018,England,115905.5507
All generating companies,Coal,2018,England,15024.2019
All generating companies,Oil,2018,England,1158.9944
All generating companies,Gas,2018,England,99722.3544
All generating companies,Nuclear,2018,England,51453.0285
All generating companies,Renewables,2018,England,72216.61
All generating companies,Hydro natural flow,2018,England,126.88
All generating companies,Wind,2018,England,30056.23
All generating companies,Solar,2018,England,11025.31
All generating companies,Shoreline wave and tidal,2018,England,0
All generating companies,Bioenergy,2018,England,31008.19
All generating companies,Other fuels,2018,England,4283.9358
All generating companies,Pumped storage,2018,England,0
All generating companies,Total all generating companies,2018,England,243859.125
Major power producers,Coal,2019,UK,6903.83
Major power producers,Oil,2019,UK,647.48
Major power producers,Gas,2019,UK,118593.29
Major power producers,Nuclear,2019,UK,56183.9337
Major power producers,Hydro natural flow,2019,UK,4189.81
Major power producers,Wind,2019,UK,55073.7787
Major power producers,Solar,2019,UK,3860.29
Major power producers,Bioenergy,2019,UK,20837.5
Major power producers,Other fuels,2019,UK,1161.18
Major power producers,Hydro pumped storage,2019,UK,1756.41
Major power producers,Total major power producers,2019,UK,269207.5024
Other generators,Coal,2019,UK,49.83
Other generators,Oil,2019,UK,999.2974
Other generators,Gas,2019,UK,13338.2
Other generators,Hydro natural flow,2019,UK,1656.47
Other generators,Wind,2019,UK,8721.3813
Other generators,Solar,2019,UK,8719.8
Other generators,Shoreline wave and tidal,2019,UK,13.99
Other generators,Bioenergy,2019,UK,16467.94
Other generators,Other fuels,2019,UK,4626.2826
Other generators,Total other generators,2019,UK,54593.1913
All generating companies,Fossil fuels,2019,UK,140531.9274
All generating companies,Coal,2019,UK,6953.66
All generating companies,Oil,2019,UK,1646.7774
All generating companies,Gas,2019,UK,131931.49
All generating companies,Nuclear,2019,UK,56183.9337
All generating companies,Renewables,2019,UK,119540.96
All generating companies,Hydro natural flow,2019,UK,5846.28
All generating companies,Wind,2019,UK,63795.16
All generating companies,Solar,2019,UK,12580.09
All generating companies,Shoreline wave and tidal,2019,UK,13.99
All generating companies,Bioenergy,2019,UK,37305.44
All generating companies,Other fuels,2019,UK,5787.4626
All generating companies,Pumped storage,2019,UK,1756.41
All generating companies,Total all generating companies,2019,UK,323800.6937
Major power producers,Coal,2019,Scotland,0
Major power producers,Oil,2019,Scotland,124.3966
Major power producers,Gas,2019,Scotland,4322.3997
Major power producers,Nuclear,2019,Scotland,12226.0863
Major power producers,Hydro natural flow,2019,Scotland,3902.4863
Major power producers,Wind,2019,Scotland,18694.5617
Major power producers,Solar,2019,Scotland,38.1365
Major power producers,Bioenergy,2019,Scotland,858.6317
Major power producers,Other fuels,2019,Scotland,0
Major power producers,Hydro pumped storage,2019,Scotland,241.1914
Major power producers,Total major power producers,2019,Scotland,40407.8901
Other generators,Coal,2019,Scotland,0
Other generators,Oil,2019,Scotland,191.6644
Other generators,Gas,2019,Scotland,1739.7161
Other generators,Hydro natural flow,2019,Scotland,1422.2437
Other generators,Wind,2019,Scotland,3329.1883
Other generators,Solar,2019,Scotland,313.8235
Other generators,Shoreline wave and tidal,2019,Scotland,13.99
Other generators,Bioenergy,2019,Scotland,1601.7883
Other generators,Other fuels,2019,Scotland,442.791
Other generators,Total other generators,2019,Scotland,9055.2054
All generating companies,Fossil fuels,2019,Scotland,6378.1768
All generating companies,Coal,2019,Scotland,0
All generating companies,Oil,2019,Scotland,316.061
All generating companies,Gas,2019,Scotland,6062.1158
All generating companies,Nuclear,2019,Scotland,12226.0863
All generating companies,Renewables,2019,Scotland,30174.85
All generating companies,Hydro natural flow,2019,Scotland,5324.73
All generating companies,Wind,2019,Scotland,22023.75
All generating companies,Solar,2019,Scotland,351.96
All generating companies,Shoreline wave and tidal,2019,Scotland,13.99
All generating companies,Bioenergy,2019,Scotland,2460.42
All generating companies,Other fuels,2019,Scotland,442.791
All generating companies,Pumped storage,2019,Scotland,241.1914
All generating companies,Total all generating companies,2019,Scotland,49463.0954
Major power producers,Coal,2019,Wales,665.1799
Major power producers,Oil,2019,Wales,40.4054
Major power producers,Gas,2019,Wales,17490.5261
Major power producers,Nuclear,2019,Wales,0
Major power producers,Hydro natural flow,2019,Wales,265.3582
Major power producers,Wind,2019,Wales,4443.4484
Major power producers,Solar,2019,Wales,417.7792
Major power producers,Bioenergy,2019,Wales,1.8509
Major power producers,Other fuels,2019,Wales,0
Major power producers,Hydro pumped storage,2019,Wales,1515.2186
Major power producers,Total major power producers,2019,Wales,24839.7669
Other generators,Coal,2019,Wales,0
Other generators,Oil,2019,Wales,22.6855
Other generators,Gas,2019,Wales,573.3049
Other generators,Hydro natural flow,2019,Wales,92.0818
Other generators,Wind,2019,Wales,644.6516
Other generators,Solar,2019,Wales,631.3308
Other generators,Shoreline wave and tidal,2019,Wales,0
Other generators,Bioenergy,2019,Wales,1131.8391
Other generators,Other fuels,2019,Wales,784.3842
Other generators,Total other generators,2019,Wales,3880.2777
All generating companies,Fossil fuels,2019,Wales,18792.1018
All generating companies,Coal,2019,Wales,665.1799
All generating companies,Oil,2019,Wales,63.0909
All generating companies,Gas,2019,Wales,18063.8309
All generating companies,Nuclear,2019,Wales,0
All generating companies,Renewables,2019,Wales,7628.34
All generating companies,Hydro natural flow,2019,Wales,357.44
All generating companies,Wind,2019,Wales,5088.1
All generating companies,Solar,2019,Wales,1049.11
All generating companies,Shoreline wave and tidal,2019,Wales,0
All generating companies,Bioenergy,2019,Wales,1133.69
All generating companies,Other fuels,2019,Wales,784.3842
All generating companies,Pumped storage,2019,Wales,1515.2186
All generating companies,Total all generating companies,2019,Wales,28720.0446
Major power producers,Coal,2019,Nothern Ireland,877.4149
Major power producers,Oil,2019,Nothern Ireland,50.2142
Major power producers,Gas,2019,Nothern Ireland,4072.5892
Major power producers,Nuclear,2019,Nothern Ireland,0
Major power producers,Hydro natural flow,2019,Nothern Ireland,0
Major power producers,Wind,2019,Nothern Ireland,1096.9148
Major power producers,Solar,2019,Nothern Ireland,124.4916
Major power producers,Bioenergy,2019,Nothern Ireland,0
Major power producers,Other fuels,2019,Nothern Ireland,0
Major power producers,Hydro pumped storage,2019,Nothern Ireland,0
Major power producers,Total major power producers,2019,Nothern Ireland,6221.6247
Other generators,Coal,2019,Nothern Ireland,29.131
Other generators,Oil,2019,Nothern Ireland,36.0172
Other generators,Gas,2019,Nothern Ireland,111.9777
Other generators,Hydro natural flow,2019,Nothern Ireland,35.5
Other generators,Wind,2019,Nothern Ireland,1902.7152
Other generators,Solar,2019,Nothern Ireland,168.7984
Other generators,Shoreline wave and tidal,2019,Nothern Ireland,0
Other generators,Bioenergy,2019,Nothern Ireland,751.9
Other generators,Other fuels,2019,Nothern Ireland,17.7684
Other generators,Total other generators,2019,Nothern Ireland,3053.8079
All generating companies,Fossil fuels,2019,Nothern Ireland,5177.3442
All generating companies,Coal,2019,Nothern Ireland,906.5459
All generating companies,Oil,2019,Nothern Ireland,86.2313
All generating companies,Gas,2019,Nothern Ireland,4184.5669
All generating companies,Nuclear,2019,Nothern Ireland,0
All generating companies,Renewables,2019,Nothern Ireland,4080.32
All generating companies,Hydro natural flow,2019,Nothern Ireland,35.5
All generating companies,Wind,2019,Nothern Ireland,2999.63
All generating companies,Solar,2019,Nothern Ireland,293.29
All generating companies,Shoreline wave and tidal,2019,Nothern Ireland,0
All generating companies,Bioenergy,2019,Nothern Ireland,751.9
All generating companies,Other fuels,2019,Nothern Ireland,17.7684
All generating companies,Pumped storage,2019,Nothern Ireland,0
All generating companies,Total all generating companies,2019,Nothern Ireland,9275.4326
Major power producers,Coal,2019,England,5361.2352
Major power producers,Oil,2019,England,432.4638
Major power producers,Gas,2019,England,92707.775
Major power producers,Nuclear,2019,England,43957.8474
Major power producers,Hydro natural flow,2019,England,21.9655
Major power producers,Wind,2019,England,30838.8538
Major power producers,Solar,2019,England,3279.8827
Major power producers,Bioenergy,2019,England,19977.0174
Major power producers,Other fuels,2019,England,1161.18
Major power producers,Hydro pumped storage,2019,England,0
Major power producers,Total major power producers,2019,England,197738.2208
Other generators,Coal,2019,England,20.699
Other generators,Oil,2019,England,748.9303
Other generators,Gas,2019,England,10913.2013
Other generators,Hydro natural flow,2019,England,106.6445
Other generators,Wind,2019,England,2844.8262
Other generators,Solar,2019,England,7605.8473
Other generators,Shoreline wave and tidal,2019,England,0
Other generators,Bioenergy,2019,England,12982.4126
Other generators,Other fuels,2019,England,3381.339
Other generators,Total other generators,2019,England,38603.9002
All generating companies,Fossil fuels,2019,England,110184.3047
All generating companies,Coal,2019,England,5381.9342
All generating companies,Oil,2019,England,1181.3942
All generating companies,Gas,2019,England,103620.9763
All generating companies,Nuclear,2019,England,43957.8474
All generating companies,Renewables,2019,England,77657.45
All generating companies,Hydro natural flow,2019,England,128.61
All generating companies,Wind,2019,England,33683.68
All generating companies,Solar,2019,England,10885.73
All generating companies,Shoreline wave and tidal,2019,England,0
All generating companies,Bioenergy,2019,England,32959.43
All generating companies,Other fuels,2019,England,4542.519
All generating companies,Pumped storage,2019,England,0
All generating companies,Total all generating companies,2019,England,236342.1211
Major power producers,Coal,2020,UK,5453.04
Major power producers,Oil,2020,UK,536.45
Major power producers,Gas,2020,UK,98965.1
Major power producers,Nuclear,2020,UK,50278.3508
Major power producers,Hydro natural flow,2020,UK,4997.73
Major power producers,Wind,2020,UK,66052.0815
Major power producers,Solar,2020,UK,4291.86
Major power producers,Bioenergy,2020,UK,21898.26
Major power producers,Other fuels,2020,UK,1433.19
Major power producers,Hydro pumped storage,2020,UK,1402.23
Major power producers,Total major power producers,2020,UK,255308.2923
Other generators,Coal,2020,UK,51.37
Other generators,Oil,2020,UK,814.5932
Other generators,Gas,2020,UK,12466.24
Other generators,Hydro natural flow,2020,UK,1756.18
Other generators,Wind,2020,UK,9317.0585
Other generators,Solar,2020,UK,8866.13
Other generators,Shoreline wave and tidal,2020,UK,11.28
Other generators,Bioenergy,2020,UK,17412.71
Other generators,Other fuels,2020,UK,5993.1468
Other generators,Total other generators,2020,UK,56688.7085
All generating companies,Fossil fuels,2020,UK,118286.7932
All generating companies,Coal,2020,UK,5504.41
All generating companies,Oil,2020,UK,1351.0432
All generating companies,Gas,2020,UK,111431.34
All generating companies,Nuclear,2020,UK,50278.3508
All generating companies,Renewables,2020,UK,134603.29
All generating companies,Hydro natural flow,2020,UK,6753.91
All generating companies,Wind,2020,UK,75369.14
All generating companies,Solar,2020,UK,13157.99
All generating companies,Shoreline wave and tidal,2020,UK,11.28
All generating companies,Bioenergy,2020,UK,39310.97
All generating companies,Other fuels,2020,UK,7426.3368
All generating companies,Pumped storage,2020,UK,1402.23
All generating companies,Total all generating companies,2020,UK,311997.0008
Major power producers,Coal,2020,Scotland,0
Major power producers,Oil,2020,Scotland,146.4638
Major power producers,Gas,2020,Scotland,3535.1704
Major power producers,Nuclear,2020,Scotland,13351.1293
Major power producers,Hydro natural flow,2020,Scotland,4686.2731
Major power producers,Wind,2020,Scotland,19545.2077
Major power producers,Solar,2020,Scotland,38.5643
Major power producers,Bioenergy,2020,Scotland,753.3355
Major power producers,Other fuels,2020,Scotland,0
Major power producers,Hydro pumped storage,2020,Scotland,273.9204
Major power producers,Total major power producers,2020,Scotland,42330.0644
Other generators,Coal,2020,Scotland,0
Other generators,Oil,2020,Scotland,122.6811
Other generators,Gas,2020,Scotland,1874.7757
Other generators,Hydro natural flow,2020,Scotland,1500.4569
Other generators,Wind,2020,Scotland,3529.8823
Other generators,Solar,2020,Scotland,314.2957
Other generators,Shoreline wave and tidal,2020,Scotland,11.28
Other generators,Bioenergy,2020,Scotland,1683.9245
Other generators,Other fuels,2020,Scotland,497.3099
Other generators,Total other generators,2020,Scotland,9534.6062
All generating companies,Fossil fuels,2020,Scotland,5679.091
All generating companies,Coal,2020,Scotland,0
All generating companies,Oil,2020,Scotland,269.1449
All generating companies,Gas,2020,Scotland,5409.9461
All generating companies,Nuclear,2020,Scotland,13351.1293
All generating companies,Renewables,2020,Scotland,32063.22
All generating companies,Hydro natural flow,2020,Scotland,6186.73
All generating companies,Wind,2020,Scotland,23075.09
All generating companies,Solar,2020,Scotland,352.86
All generating companies,Shoreline wave and tidal,2020,Scotland,11.28
All generating companies,Bioenergy,2020,Scotland,2437.26
All generating companies,Other fuels,2020,Scotland,497.3099
All generating companies,Pumped storage,2020,Scotland,273.9204
All generating companies,Total all generating companies,2020,Scotland,51864.6706
Major power producers,Coal,2020,Wales,0
Major power producers,Oil,2020,Wales,0.0808
Major power producers,Gas,2020,Wales,12994.4952
Major power producers,Nuclear,2020,Wales,0
