"Date"	"ScotDemand"	"ScotProp"	"NITransfer"	"NIProp"	"EnglandTransfer"	"EnglandProp"	"Fergus"	"GBTotal"	"FergusUKProp"
2014-01-23	272.859138	0.437871831865287	196.088325	0.314673551725234	154.200952	0.247454616409479	623.148415	3108.979851	0.200435012404331
2014-01-24	263.516193	0.410206461223995	158.35612	0.246507445553307	220.52662	0.343286093222698	642.398933	3182.667972	0.2018428999354
2014-01-25	230.895062	0.393282372000244	130.400391	0.222110315560752	225.801957	0.384607312439004	587.09741	2728.844854	0.215145030740542
2014-01-26	243.12118	0.415015375978754	133.011068	0.227054008191946	209.680216	0.357930615829301	585.812464	2924.235238	0.200330143207172
2014-01-27	245.583925	0.419771543493022	157.166528	0.268641508372338	182.291408	0.311586948134639	585.041861	3256.552804	0.179650660134053
2014-01-28	240.402562	0.45638337073359	176.122216	0.334352720413809	110.230966	0.209263908852601	526.755744	3185.937609	0.165337746260931
2014-01-29	244.341636	0.396947294622317	202.433336	0.328864807414854	168.776864	0.274187897962829	615.551836	3328.598667	0.184928222829214
2014-01-30	249.761643	0.407367113696288	200.788879	0.327491383857301	162.561422	0.265141502446411	613.111944	3564.196868	0.172019662972219
2014-01-31	259.268995	0.454108872417289	176.499973	0.309139176941354	135.171198	0.236751950641357	570.940166	3298.551373	0.173088153385568
2014-02-01	241.563425	0.472953951965965	161.222263	0.315655014540162	107.968951	0.211391033493873	510.754639	2861.348009	0.178501404720253
