"Date"	"Fergus"	"GBTotal"	"UKProp"
2014-01-23	623.148415	3108.979851	0.200435012404331
2014-01-24	642.398933	3182.667972	0.2018428999354
2014-01-25	587.09741	2728.844854	0.215145030740542
2014-01-26	585.812464	2924.235238	0.200330143207172
2014-01-27	585.041861	3256.552804	0.179650660134053
2014-01-28	526.755744	3185.937609	0.165337746260931
2014-01-29	615.551836	3328.598667	0.184928222829214
2014-01-30	613.111944	3564.196868	0.172019662972219
2014-01-31	570.940166	3298.551373	0.173088153385568
2014-02-01	510.754639	2861.348009	0.178501404720253
2014-02-02	513.025192	2786.596353	0.184104594642021
2014-02-03	631.127648	3199.780852	0.197240897796334
2014-02-04	613.3931	3115.087885	0.196910367426118
2014-02-05	535.00325	3102.805724	0.172425635888765
2014-02-06	552.899114	3151.860275	0.175419931646558
2014-02-07	591.334336	2962.849091	0.19958300873178
2014-02-08	677.919366	2759.680151	0.245651426580848
2014-02-09	720.668425	2873.150007	0.25082868045323
2014-02-10	708.427372	3278.968813	0.216051878624562
2014-02-11	604.841042	3435.786324	0.176041518581934
2014-02-12	576.96763	3424.419671	0.168486250352462
2014-02-13	578.041058	3276.299428	0.176431083514507
2014-02-14	621.372545	3315.462564	0.187416546863474
2014-02-15	590.21409	2876.025317	0.20521866984664
2014-02-16	638.719772	2045.077911	0.312320507969146
2014-02-17	800.65123	3216.455211	0.248923481745321
2014-02-18	623.853045	2979.858196	0.209356621679993
2014-02-19	667.847277	2824.42538	0.2364542117944
2014-02-20	623.096649	2659.000804	0.234334885518899
2014-02-21	604.51793	1971.34611	0.306652356444907
2014-02-22	820.07626	3089.462681	0.265443005686205
2014-02-23	772.493024	2871.182788	0.269050450994832
2014-02-24	844.598036	2955.065477	0.285813645272402
2014-02-25	693.815139	1891.985825	0.366712651771585
2014-02-26	628.438261	2811.446146	0.223528471955301
